rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenlim,pl_orbincl,pl_orbincllim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjlim,pl_dens,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefflim,st_teffblend,st_mass,st_masslim,st_massblend,st_rad,st_radlim,st_radblend,TEFF_COLOR,PL_TYPE,PA
141,77257,a,Direct Imaging,2,765.755,0,1.74789,0,0,0,78.6384,0,0.00198286,0,Mass,0.0764826,0,--,--,0,0,0,0,15h46m26.61s,236.611,+07d21m11.1s,7.35307,11.7536,0,4.42,0,0,0,V (Johnson),5876.6,0,0,1.21491,0,0,1.34528,0,0,--,Warm_Earth,37.4242
142,77257,b,Direct Imaging,2,116.937,0,0.499369,0,0,0,77.2231,0,0.010626,0,Mass,0.13892,0,--,--,0,0,0,0,15h46m26.61s,236.611,+07d21m11.1s,7.35307,11.7536,0,4.42,0,0,0,V (Johnson),5876.6,0,0,1.21491,0,0,1.34528,0,0,--,Hot_Neptune,37.4242
143,77760,a,Direct Imaging,4,475.527,0,1.32327,0,0,0,-105.128,0,0.00255223,0,Mass,0.0831965,0,--,--,0,0,0,0,15h52m40.54s,238.169,+42d27m05.5s,42.4515,15.8529,0,4.6,0,0,0,V (Johnson),6028.6,0,0,1.36702,0,0,1.59152,0,0,--,Hot_Earth,295.887
144,77760,b,Direct Imaging,4,29.4001,0,0.206902,0,0,0,-102.676,0,0.044321,0,Mass,0.314187,0,--,--,0,0,0,0,15h52m40.54s,238.169,+42d27m05.5s,42.4515,15.8529,0,4.6,0,0,0,V (Johnson),6028.6,0,0,1.36702,0,0,1.59152,0,0,--,Hot_Neptune,295.887
145,77760,c,Direct Imaging,4,721.837,0,1.7478,0,0,0,-106.398,0,0.0256744,0,Mass,0.229984,0,--,--,0,0,0,0,15h52m40.54s,238.169,+42d27m05.5s,42.4515,15.8529,0,4.6,0,0,0,V (Johnson),6028.6,0,0,1.36702,0,0,1.59152,0,0,--,Warm_Neptune,295.887
146,77760,d,Direct Imaging,4,2289.22,0,3.77274,0,0,0,-104.178,0,0.00893377,0,Mass,0.125811,0,--,--,0,0,0,0,15h52m40.54s,238.169,+42d27m05.5s,42.4515,15.8529,0,4.6,0,0,0,V (Johnson),6028.6,0,0,1.36702,0,0,1.59152,0,0,--,Cold_Neptune,295.887
147,78072,a,Direct Imaging,5,25.4653,0,0.187069,0,0,0,-103.197,0,0.0012161,0,Mass,0.0649812,0,--,--,0,0,0,0,15h56m27.18s,239.113,+15d39m41.8s,15.6616,11.121,0,3.85,0,0,0,V (Johnson),6374.6,0,0,1.34676,0,0,1.42611,0,0,--,Hot_Earth,6.89331
148,78072,b,Direct Imaging,5,54.8165,0,0.311873,0,0,0,-105.835,0,0.00103836,0,Mass,0.0616473,0,--,--,0,0,0,0,15h56m27.18s,239.113,+15d39m41.8s,15.6616,11.121,0,3.85,0,0,0,V (Johnson),6374.6,0,0,1.34676,0,0,1.42611,0,0,--,Hot_Earth,6.89331
149,78072,c,Direct Imaging,5,274.503,0,0.912852,0,0,0,-102.877,0,0.0166831,0,Mass,0.179768,0,--,--,0,0,0,0,15h56m27.18s,239.113,+15d39m41.8s,15.6616,11.121,0,3.85,0,0,0,V (Johnson),6374.6,0,0,1.34676,0,0,1.42611,0,0,--,Hot_Neptune,6.89331
150,78072,d,Direct Imaging,5,74.4844,0,0.382601,0,0,0,-104.775,0,0.0137738,0,Mass,0.161122,0,--,--,0,0,0,0,15h56m27.18s,239.113,+15d39m41.8s,15.6616,11.121,0,3.85,0,0,0,V (Johnson),6374.6,0,0,1.34676,0,0,1.42611,0,0,--,Hot_Neptune,6.89331
151,78072,e,Direct Imaging,5,1265.06,0,2.528,0,0,0,-103.543,0,0.414066,0,Mass,0.610569,0,--,--,0,0,0,0,15h56m27.18s,239.113,+15d39m41.8s,15.6616,11.121,0,3.85,0,0,0,V (Johnson),6374.6,0,0,1.34676,0,0,1.42611,0,0,--,Warm_Jupiter,6.89331
152,80686,a,Direct Imaging,2,1633.44,0,2.78641,0,0,0,73.0534,0,0.00100325,0,Mass,0.0609444,0,--,--,0,0,0,0,16h28m28.14s,247.117,-70d05m03.9s,-70.0844,12.1051,0,4.9,0,0,0,V (Johnson),6059,0,0,1.0817,0,0,1.04856,0,0,--,Cold_Earth,74.2387
153,80686,b,Direct Imaging,2,108.516,0,0.457058,0,0,0,75.2445,0,0.0383976,0,Mass,0.289458,0,--,--,0,0,0,0,16h28m28.14s,247.117,-70d05m03.9s,-70.0844,12.1051,0,4.9,0,0,0,V (Johnson),6059,0,0,1.0817,0,0,1.04856,0,0,--,Hot_Neptune,74.2387
154,91262,a,Direct Imaging,2,322.213,0,1.34241,0,0,0,-38.1996,0,0.0300809,0,Mass,0.251771,0,--,--,0,0,0,0,18h36m56.34s,279.235,+38d47m01.3s,38.7837,7.75615,0,0.03,0,0,0,V (Johnson),9545,0,0,3.10851,0,0,2.57189,0,0,--,Hot_Neptune,306.189
155,91262,b,Direct Imaging,2,4804.25,0,8.1322,0,0,0,-40.3,0,0.0243187,0,Mass,0.222964,0,--,--,0,0,0,0,18h36m56.34s,279.235,+38d47m01.3s,38.7837,7.75615,0,0.03,0,0,0,V (Johnson),9545,0,0,3.10851,0,0,2.57189,0,0,--,Warm_Neptune,306.189
156,96100,a,Direct Imaging,5,63.1341,0,0.286104,0,0,0,90.0617,0,0.00534119,0,Mass,0.106417,0,--,--,0,0,0,0,19h32m21.59s,293.09,+69d39m40.2s,69.6612,5.76668,0,4.67,0,0,0,V (Johnson),5317.4,0,0,0.783836,0,0,0.736166,0,0,--,Hot_Earth,92.4496
157,96100,b,Direct Imaging,5,7.50841,0,0.0691905,0,0,0,90.2861,0,0.00185271,0,Mass,0.0747711,0,--,--,0,0,0,0,19h32m21.59s,293.09,+69d39m40.2s,69.6612,5.76668,0,4.67,0,0,0,V (Johnson),5317.4,0,0,0.783836,0,0,0.736166,0,0,--,Hot_Earth,92.4496
158,96100,c,Direct Imaging,5,5.87658,0,0.0587622,0,0,0,88.6213,0,0.00788132,0,Mass,0.121152,0,--,--,0,0,0,0,19h32m21.59s,293.09,+69d39m40.2s,69.6612,5.76668,0,4.67,0,0,0,V (Johnson),5317.4,0,0,0.783836,0,0,0.736166,0,0,--,Hot_Earth,92.4496
159,96100,d,Direct Imaging,5,253.916,0,0.72356,0,0,0,89.7864,0,0.0533476,0,Mass,0.349294,0,--,--,0,0,0,0,19h32m21.59s,293.09,+69d39m40.2s,69.6612,5.76668,0,4.67,0,0,0,V (Johnson),5317.4,0,0,0.783836,0,0,0.736166,0,0,--,Warm_Neptune,92.4496
160,96100,e,Direct Imaging,5,2276,0,3.12222,0,0,0,91.1993,0,0.0108187,0,Mass,0.140354,0,--,--,0,0,0,0,19h32m21.59s,293.09,+69d39m40.2s,69.6612,5.76668,0,4.67,0,0,0,V (Johnson),5317.4,0,0,0.783836,0,0,0.736166,0,0,--,Cold_Neptune,92.4496
161,97649,a,Direct Imaging,3,442.571,0,1.41445,0,0,0,-52.1536,0,0.00587482,0,Mass,0.109849,0,--,--,0,0,0,0,19h50m47.00s,297.696,+08d52m06.0s,8.86832,5.14297,0,0.76,0,0,0,V (Johnson),7642.4,0,0,1.92741,0,0,1.92324,0,0,--,Hot_Earth,190.428
162,97649,b,Direct Imaging,3,1134.85,0,2.64987,0,0,0,-50.069,0,0.0506488,0,Mass,0.339084,0,--,--,0,0,0,0,19h50m47.00s,297.696,+08d52m06.0s,8.86832,5.14297,0,0.76,0,0,0,V (Johnson),7642.4,0,0,1.92741,0,0,1.92324,0,0,--,Warm_Neptune,190.428
163,97649,c,Direct Imaging,3,26504.7,0,21.6511,0,0,0,-52.7715,0,0.0111,0,Mass,0.142428,0,--,--,0,0,0,0,19h50m47.00s,297.696,+08d52m06.0s,8.86832,5.14297,0,0.76,0,0,0,V (Johnson),7642.4,0,0,1.92741,0,0,1.92324,0,0,--,Cold_Neptune,190.428
164,98036,a,Direct Imaging,5,244.028,0,0.909331,0,0,0,-77.027,0,0.000669001,0,Mass,0.0532444,0,--,--,0,0,0,0,19h55m18.79s,298.828,+06d24m24.3s,6.40676,13.708,0,3.71,0,0,0,V (Johnson),5147.5,0,0,1.68449,0,0,2.99046,0,0,--,Hot_Earth,220.35
165,98036,b,Direct Imaging,5,36.733,0,0.257316,0,0,0,-77.8724,0,0.0473042,0,Mass,0.326102,0,--,--,0,0,0,0,19h55m18.79s,298.828,+06d24m24.3s,6.40676,13.708,0,3.71,0,0,0,V (Johnson),5147.5,0,0,1.68449,0,0,2.99046,0,0,--,Hot_Neptune,220.35
166,98036,c,Direct Imaging,5,316.898,0,1.08237,0,0,0,-75.3783,0,0.0301291,0,Mass,0.252001,0,--,--,0,0,0,0,19h55m18.79s,298.828,+06d24m24.3s,6.40676,13.708,0,3.71,0,0,0,V (Johnson),5147.5,0,0,1.68449,0,0,2.99046,0,0,--,Hot_Neptune,220.35
167,98036,d,Direct Imaging,5,785.19,0,1.98189,0,0,0,-78.1736,0,0.0528992,0,Mass,0.347614,0,--,--,0,0,0,0,19h55m18.79s,298.828,+06d24m24.3s,6.40676,13.708,0,3.71,0,0,0,V (Johnson),5147.5,0,0,1.68449,0,0,2.99046,0,0,--,Warm_Neptune,220.35
168,98036,e,Direct Imaging,5,7255.07,0,8.72684,0,0,0,-78.9493,0,0.0107388,0,Mass,0.139761,0,--,--,0,0,0,0,19h55m18.79s,298.828,+06d24m24.3s,6.40676,13.708,0,3.71,0,0,0,V (Johnson),5147.5,0,0,1.68449,0,0,2.99046,0,0,--,Cold_Neptune,220.35
169,99240,a,Direct Imaging,4,765.113,0,1.67919,0,0,0,8.3378,0,0.00118086,0,Mass,0.0643473,0,--,--,0,0,0,0,20h08m43.61s,302.182,-66d10m55.4s,-66.1821,6.10762,0,3.55,0,0,0,V (Johnson),5410.3,0,0,1.07902,0,0,1.24808,0,0,--,Warm_Earth,314.462
170,99240,b,Direct Imaging,4,18.0433,0,0.138089,0,0,0,7.94527,0,0.0391494,0,Mass,0.292683,0,--,--,0,0,0,0,20h08m43.61s,302.182,-66d10m55.4s,-66.1821,6.10762,0,3.55,0,0,0,V (Johnson),5410.3,0,0,1.07902,0,0,1.24808,0,0,--,Hot_Neptune,314.462
171,99240,c,Direct Imaging,4,6400.34,0,6.91966,0,0,0,8.21915,0,0.00995263,0,Mass,0.133819,0,--,--,0,0,0,0,20h08m43.61s,302.182,-66d10m55.4s,-66.1821,6.10762,0,3.55,0,0,0,V (Johnson),5410.3,0,0,1.07902,0,0,1.24808,0,0,--,Cold_Neptune,314.462
172,99240,d,Direct Imaging,4,10.6155,0,0.0969564,0,0,0,10.4911,0,0.0871235,0,Mass,0.397446,0,--,--,0,0,0,0,20h08m43.61s,302.182,-66d10m55.4s,-66.1821,6.10762,0,3.55,0,0,0,V (Johnson),5410.3,0,0,1.07902,0,0,1.24808,0,0,--,Hot_Jupiter,314.462
173,99461,a,Direct Imaging,4,29.1453,0,0.164069,0,0,0,-21.7351,0,0.00149253,0,Mass,0.0695728,0,--,--,0,0,0,0,20h11m11.94s,302.8,-36d06m04.4s,-36.1012,6.0518,0,5.32,0,0,0,V (Johnson),5118.4,0,0,0.693624,0,0,0.640678,0,0,--,Hot_Earth,183.468
174,99461,b,Direct Imaging,4,8.33289,0,0.0712052,0,0,0,-20.3296,0,0.0238204,0,Mass,0.220342,0,--,--,0,0,0,0,20h11m11.94s,302.8,-36d06m04.4s,-36.1012,6.0518,0,5.32,0,0,0,V (Johnson),5118.4,0,0,0.693624,0,0,0.640678,0,0,--,Hot_Neptune,183.468
175,99461,c,Direct Imaging,4,1949.72,0,2.70372,0,0,0,-19.1863,0,0.0234235,0,Mass,0.218236,0,--,--,0,0,0,0,20h11m11.94s,302.8,-36d06m04.4s,-36.1012,6.0518,0,5.32,0,0,0,V (Johnson),5118.4,0,0,0.693624,0,0,0.640678,0,0,--,Cold_Neptune,183.468
176,99461,d,Direct Imaging,4,434.931,0,0.994478,0,0,0,-21.3631,0,0.47631,0,Mass,0.640698,0,--,--,0,0,0,0,20h11m11.94s,302.8,-36d06m04.4s,-36.1012,6.0518,0,5.32,0,0,0,V (Johnson),5118.4,0,0,0.693624,0,0,0.640678,0,0,--,Cold_Jupiter,183.468
177,102422,a,Direct Imaging,5,712.336,0,1.93388,0,0,0,-92.8356,0,0.00162986,0,Mass,0.0716443,0,--,--,0,0,0,0,20h45m17.37s,311.322,+61d50m19.6s,61.8388,14.341,0,3.41,0,0,0,V (Johnson),5020.8,0,0,1.90152,0,0,3.90137,0,0,--,Hot_Earth,28.2746
178,102422,b,Direct Imaging,5,1247.22,0,2.80933,0,0,0,-96.934,0,0.000499718,0,Mass,0.0483103,0,--,--,0,0,0,0,20h45m17.37s,311.322,+61d50m19.6s,61.8388,14.341,0,3.41,0,0,0,V (Johnson),5020.8,0,0,1.90152,0,0,3.90137,0,0,--,Warm_Earth,28.2746
179,102422,c,Direct Imaging,5,70.4651,0,0.41364,0,0,0,-94.2398,0,0.0254457,0,Mass,0.228811,0,--,--,0,0,0,0,20h45m17.37s,311.322,+61d50m19.6s,61.8388,14.341,0,3.41,0,0,0,V (Johnson),5020.8,0,0,1.90152,0,0,3.90137,0,0,--,Hot_Neptune,28.2746
180,102422,d,Direct Imaging,5,1339.43,0,2.94614,0,0,0,-94.0733,0,0.0131992,0,Mass,0.157247,0,--,--,0,0,0,0,20h45m17.37s,311.322,+61d50m19.6s,61.8388,14.341,0,3.41,0,0,0,V (Johnson),5020.8,0,0,1.90152,0,0,3.90137,0,0,--,Warm_Neptune,28.2746
181,102422,e,Direct Imaging,5,43179.4,0,29.8417,0,0,0,-94.9994,0,0.287238,0,Mass,0.544595,0,--,--,0,0,0,0,20h45m17.37s,311.322,+61d50m19.6s,61.8388,14.341,0,3.41,0,0,0,V (Johnson),5020.8,0,0,1.90152,0,0,3.90137,0,0,--,Cold_Jupiter,28.2746
182,102485,a,Direct Imaging,1,761.514,0,1.85087,0,0,0,42.5112,0,0.00141805,0,Mass,0.0683957,0,--,--,0,0,0,0,20h46m05.73s,311.524,-25d16m15.2s,-25.2709,14.6714,0,4.13,0,0,0,V (Johnson),6605,0,0,1.45865,0,0,1.55203,0,0,--,Warm_Earth,251.676
183,105090,a,Direct Imaging,3,156.379,0,0.445437,0,0,0,-98.1474,0,0.00267948,0,Mass,0.0845568,0,--,--,0,0,0,0,21h17m15.27s,319.314,-38d52m02.5s,-38.8674,3.9468,0,6.69,0,0,0,V (Johnson),4157.8,0,0,0.482153,0,0,0.610894,0,0,--,Warm_Earth,33.1048
184,105090,b,Direct Imaging,3,74.6659,0,0.272113,0,0,0,-99.2065,0,0.00184267,0,Mass,0.0746358,0,--,--,0,0,0,0,21h17m15.27s,319.314,-38d52m02.5s,-38.8674,3.9468,0,6.69,0,0,0,V (Johnson),4157.8,0,0,0.482153,0,0,0.610894,0,0,--,Warm_Earth,33.1048
185,105090,c,Direct Imaging,3,2559.56,0,2.87152,0,0,0,-99.2335,0,0.00218566,0,Mass,0.0790058,0,--,--,0,0,0,0,21h17m15.27s,319.314,-38d52m02.5s,-38.8674,3.9468,0,6.69,0,0,0,V (Johnson),4157.8,0,0,0.482153,0,0,0.610894,0,0,--,Cold_Earth,33.1048
186,105199,a,Direct Imaging,3,549.308,0,1.72616,0,0,0,159.566,0,0.00383506,0,Mass,0.0952918,0,--,--,0,0,0,0,21h18m34.77s,319.645,+62d35m08.1s,62.5856,14.9611,0,2.45,0,0,0,V (Johnson),7442.5,0,0,2.274,0,0,2.7206,0,0,--,Hot_Earth,196.719
187,105199,b,Direct Imaging,3,2442.98,0,4.6682,0,0,0,159.291,0,0.000401537,0,Mass,0.0449132,0,--,--,0,0,0,0,21h18m34.77s,319.645,+62d35m08.1s,62.5856,14.9611,0,2.45,0,0,0,V (Johnson),7442.5,0,0,2.274,0,0,2.7206,0,0,--,Warm_Earth,196.719
188,105199,c,Direct Imaging,3,270.305,0,1.0759,0,0,0,160.065,0,0.0160953,0,Mass,0.176121,0,--,--,0,0,0,0,21h18m34.77s,319.645,+62d35m08.1s,62.5856,14.9611,0,2.45,0,0,0,V (Johnson),7442.5,0,0,2.274,0,0,2.7206,0,0,--,Hot_Neptune,196.719
189,105858,a,Direct Imaging,2,409.068,0,1.114,0,0,0,-77.493,0,0.0139544,0,Mass,0.162326,0,--,--,0,0,0,0,21h26m26.61s,321.611,-65d21m58.3s,-65.3662,9.21659,0,4.21,0,0,0,V (Johnson),6307.2,0,0,1.10217,0,0,1.02069,0,0,--,Warm_Neptune,6.66902
190,105858,b,Direct Imaging,2,13.7782,0,0.116185,0,0,0,-76.697,0,0.118148,0,Mass,0.428472,0,--,--,0,0,0,0,21h26m26.61s,321.611,-65d21m58.3s,-65.3662,9.21659,0,4.21,0,0,0,V (Johnson),6307.2,0,0,1.10217,0,0,1.02069,0,0,--,Hot_Jupiter,6.66902
191,107556,a,Direct Imaging,5,126.976,0,0.600576,0,0,0,46.0307,0,0.00605394,0,Mass,0.110954,0,--,--,0,0,0,0,21h47m02.45s,326.76,-16d07m38.2s,-16.1273,11.8231,0,2.85,0,0,0,V (Johnson),7886,0,0,1.79243,0,0,1.5747,0,0,--,Hot_Earth,23.0767
192,107556,b,Direct Imaging,5,30048.1,0,22.9773,0,0,0,48.3452,0,0.00156408,0,Mass,0.0706672,0,--,--,0,0,0,0,21h47m02.45s,326.76,-16d07m38.2s,-16.1273,11.8231,0,2.85,0,0,0,V (Johnson),7886,0,0,1.79243,0,0,1.5747,0,0,--,Cold_Earth,23.0767
193,107556,c,Direct Imaging,5,340.565,0,1.15937,0,0,0,46.927,0,0.0453607,0,Mass,0.318378,0,--,--,0,0,0,0,21h47m02.45s,326.76,-16d07m38.2s,-16.1273,11.8231,0,2.85,0,0,0,V (Johnson),7886,0,0,1.79243,0,0,1.5747,0,0,--,Hot_Neptune,23.0767
194,107556,d,Direct Imaging,5,1528.32,0,3.15425,0,0,0,48.4794,0,0.0230901,0,Mass,0.216456,0,--,--,0,0,0,0,21h47m02.45s,326.76,-16d07m38.2s,-16.1273,11.8231,0,2.85,0,0,0,V (Johnson),7886,0,0,1.79243,0,0,1.5747,0,0,--,Warm_Neptune,23.0767
195,107556,e,Direct Imaging,5,24624.7,0,20.1218,0,0,0,47.2305,0,0.00926224,0,Mass,0.128433,0,--,--,0,0,0,0,21h47m02.45s,326.76,-16d07m38.2s,-16.1273,11.8231,0,2.85,0,0,0,V (Johnson),7886,0,0,1.79243,0,0,1.5747,0,0,--,Cold_Neptune,23.0767
196,108870,a,Direct Imaging,4,8.09406,0,0.0683367,0,0,0,82.961,0,0.0032386,0,Mass,0.0900708,0,--,--,0,0,0,0,22h03m21.66s,330.84,-56d47m09.5s,-56.786,3.62634,0,4.69,0,0,0,V (Johnson),4737.8,0,0,0.649843,0,0,0.690944,0,0,--,Hot_Earth,127.494
197,108870,b,Direct Imaging,4,892.628,0,1.57153,0,0,0,81.2074,0,0.00306858,0,Mass,0.0884662,0,--,--,0,0,0,0,22h03m21.66s,330.84,-56d47m09.5s,-56.786,3.62634,0,4.69,0,0,0,V (Johnson),4737.8,0,0,0.649843,0,0,0.690944,0,0,--,Cold_Earth,127.494
198,108870,c,Direct Imaging,4,1077.75,0,1.78192,0,0,0,84.3647,0,0.0389876,0,Mass,0.291991,0,--,--,0,0,0,0,22h03m21.66s,330.84,-56d47m09.5s,-56.786,3.62634,0,4.69,0,0,0,V (Johnson),4737.8,0,0,0.649843,0,0,0.690944,0,0,--,Cold_Neptune,127.494
199,108870,d,Direct Imaging,4,2390.2,0,3.0304,0,0,0,81.3548,0,0.999383,0,Mass,1.00619,0,--,--,0,0,0,0,22h03m21.66s,330.84,-56d47m09.5s,-56.786,3.62634,0,4.69,0,0,0,V (Johnson),4737.8,0,0,0.649843,0,0,0.690944,0,0,--,Cold_Jupiter,127.494
200,109176,a,Direct Imaging,4,22.1041,0,0.173012,0,0,0,-24.395,0,0.0066501,0,Mass,0.114483,0,--,--,0,0,0,0,22h07m00.67s,331.753,+25d20m42.4s,25.3451,11.7564,0,3.77,0,0,0,V (Johnson),6564,0,0,1.41404,0,0,1.4844,0,0,--,Hot_Earth,68.7374
201,109176,b,Direct Imaging,4,81.5298,0,0.413021,0,0,0,-23.5782,0,0.00299004,0,Mass,0.0877049,0,--,--,0,0,0,0,22h07m00.67s,331.753,+25d20m42.4s,25.3451,11.7564,0,3.77,0,0,0,V (Johnson),6564,0,0,1.41404,0,0,1.4844,0,0,--,Hot_Earth,68.7374
202,109176,c,Direct Imaging,4,1294.18,0,2.6087,0,0,0,-25.6105,0,0.00356593,0,Mass,0.0930085,0,--,--,0,0,0,0,22h07m00.67s,331.753,+25d20m42.4s,25.3451,11.7564,0,3.77,0,0,0,V (Johnson),6564,0,0,1.41404,0,0,1.4844,0,0,--,Warm_Earth,68.7374
203,109176,d,Direct Imaging,4,7066.01,0,8.08867,0,0,0,-25.3555,0,0.014414,0,Mass,0.16536,0,--,--,0,0,0,0,22h07m00.67s,331.753,+25d20m42.4s,25.3451,11.7564,0,3.77,0,0,0,V (Johnson),6564,0,0,1.41404,0,0,1.4844,0,0,--,Cold_Neptune,68.7374
204,112447,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22h46m41.58s,341.673,+12d10m22.4s,12.1729,16.2496,0,4.2,0,0,0,V (Johnson),6273.6,0,0,1.52929,0,0,1.82517,0,0,--,--,--
205,113368,a,Direct Imaging,3,1736.7,0,3.67089,0,0,0,-89.0759,0,0.00539973,0,Mass,0.106804,0,--,--,0,0,0,0,22h57m39.05s,344.413,-29d37m20.1s,-29.6222,7.68758,0,1.17,0,0,0,V (Johnson),8117.5,0,0,2.18798,0,0,2.0817,0,0,--,Warm_Earth,188.817
206,113368,b,Direct Imaging,3,415.944,0,1.41572,0,0,0,-92.2671,0,0.0190634,0,Mass,0.194005,0,--,--,0,0,0,0,22h57m39.05s,344.413,-29d37m20.1s,-29.6222,7.68758,0,1.17,0,0,0,V (Johnson),8117.5,0,0,2.18798,0,0,2.0817,0,0,--,Hot_Neptune,188.817
207,113368,c,Direct Imaging,3,2001.75,0,4.03546,0,0,0,-91.9099,0,0.0255764,0,Mass,0.229482,0,--,--,0,0,0,0,22h57m39.05s,344.413,-29d37m20.1s,-29.6222,7.68758,0,1.17,0,0,0,V (Johnson),8117.5,0,0,2.18798,0,0,2.0817,0,0,--,Warm_Neptune,188.817
208,114622,a,Direct Imaging,4,306.34,0,0.792197,0,0,0,140.585,0,0.00490602,0,Mass,0.103445,0,--,--,0,0,0,0,23h13m16.98s,348.321,+57d10m06.1s,57.1684,6.52571,0,5.57,0,0,0,V (Johnson),4843,0,0,0.706761,0,0,0.753783,0,0,--,Warm_Earth,251.432
209,114622,b,Direct Imaging,4,210.035,0,0.615968,0,0,0,140.505,0,0.00165631,0,Mass,0.0720298,0,--,--,0,0,0,0,23h13m16.98s,348.321,+57d10m06.1s,57.1684,6.52571,0,5.57,0,0,0,V (Johnson),4843,0,0,0.706761,0,0,0.753783,0,0,--,Warm_Earth,251.432
210,114622,c,Direct Imaging,4,3510.92,0,4.02697,0,0,0,142.536,0,0.0127169,0,Mass,0.153937,0,--,--,0,0,0,0,23h13m16.98s,348.321,+57d10m06.1s,57.1684,6.52571,0,5.57,0,0,0,V (Johnson),4843,0,0,0.706761,0,0,0.753783,0,0,--,Cold_Neptune,251.432
211,114622,d,Direct Imaging,4,1961.8,0,2.73192,0,0,0,141.524,0,0.0349455,0,Mass,0.274288,0,--,--,0,0,0,0,23h13m16.98s,348.321,+57d10m06.1s,57.1684,6.52571,0,5.57,0,0,0,V (Johnson),4843,0,0,0.706761,0,0,0.753783,0,0,--,Cold_Neptune,251.432
212,116771,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23h39m57.04s,354.988,+05d37m34.7s,5.62629,13.7912,0,4.13,0,0,0,V (Johnson),6252.6,0,0,1.41911,0,0,1.60931,0,0,--,--,--